name,cpu_brand,cpu_model,cpu_gen,gpu_brand,gpu_series,gpu_gen,ram_gb,rom_gb,reviews,price
"(AMD Ryzen 7 9700X, RAM 32 ГБ, SSD 1000 ГБ, NVIDIA GeForce RTX 5070 Ti (16 Гб), Windows 11 Pro), бел",AMD,RYZEN 7,97,NVIDIA,RTX,5070,32,1000,1,1568496
"Игровой компьютер Paladin 1861 (AMD Ryzen 5 7600X, RAM 32 ГБ, SSD 1000 ГБ, NVIDIA GeForce RTX 5070 (",AMD,RYZEN 5,76,NVIDIA,RTX,5070,32,1000,3,1425359
"Игровой компьютер ПК (Intel Core Ultra 9 285K, RAM 64 ГБ, SSD 2048 ГБ, NVIDIA GeForce RTX 5080 (16 Г",INTEL,ULTRA CORE,2,NVIDIA,RTX,5080,64,2048,0,11125561
"Mini (Intel Core i5-12400, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce GT 1030 (2 Гб), Windows 11 Pro), 20",INTEL,I5,12,NVIDIA,OTHER_NVIDIA,0,16,512,6,806093
"(Intel Core i7-14700KF, RAM 16 ГБ, SSD 500 ГБ, NVIDIA GeForce RTX 5070 (12 Гб), Windows 11 Pro), бел",INTEL,I7,14,NVIDIA,RTX,5070,16,500,0,1154582
"Квант V2 (Intel Core i5-13400F, RAM 32 ГБ, SSD 1000 ГБ, NVIDIA GeForce RTX 4060 Ti (8 Гб), Windows 1",INTEL,I5,13,NVIDIA,RTX,4060,32,1000,104,1621257
"Strike 720 (AMD Ryzen 7 5800X, RAM 16 ГБ, SSD 500 ГБ, AMD Radeon RX 580 (8 Гб), Windows 11 Pro), Str",AMD,RYZEN 7,58,AMD,RX,580,16,500,0,610535
"(Intel Core i9-12900KF, RAM 32 ГБ, SSD 1000 ГБ, NVIDIA GeForce RTX 5070 (12 Гб), Windows 11 Pro), бе",INTEL,I9,12,NVIDIA,RTX,5070,32,1000,0,1230356
"(Intel Core i7-14700KF, RAM 16 ГБ, SSD 500 ГБ, NVIDIA GeForce RTX 5070 Ti (16 Гб), Windows 11 Pro), ",INTEL,I7,14,NVIDIA,RTX,5070,16,500,0,1416698
"Форс D7 (Intel Core i5-12400F, RAM 16 ГБ, SSD 500 ГБ, NVIDIA GeForce RTX 4060 (8 Гб), Windows 11 Pro",INTEL,I5,12,NVIDIA,RTX,4060,16,500,104,693217
"Квант V1 (Intel Core i5-13400F, RAM 32 ГБ, SSD 1000 ГБ, NVIDIA GeForce RTX 4060 (8 Гб), Windows 11 P",INTEL,I5,13,NVIDIA,RTX,4060,32,1000,104,3644213
"(Intel Core i3-2100, RAM 8 ГБ, SSD 256 ГБ, Intel HD Graphics 2000, Windows 10 Pro), черный матовый 1",INTEL,I3,2,INTEL,INTEGRATED_INTEL,0,8,256,0,102727
"(Intel Core i7-4790, RAM 16 ГБ, SSD 480 ГБ, Intel HD Graphics 4600, Windows 10 Pro), черный матовый ",INTEL,I7,4,INTEL,INTEGRATED_INTEL,0,16,480,0,131104
"Игровой компьютер ПК системный блок Роскомп (Intel Xeon E5-2650, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeFor",INTEL,XEON,26,NVIDIA,RTX,3060,16,512,0,3190758
"Игровой компьютер ПК системный блок Роскомп (AMD Ryzen 5 3600, RAM 8 ГБ, SSD 256 ГБ, NVIDIA GeForce ",AMD,RYZEN 5,36,NVIDIA,RTX,3050,8,256,0,3190758
"Игровой компьютер ""BAZA V1"" Black | WI-FI | I3 12100F | I7 6700 | I7 3770 | I5 3570 | 2650V31 (Intel",INTEL,I3,12,AMD,RX,5700,8,512,2,408454
"Игровой компьютер ""BAZA V1"" Black | WI-FI | I3 12100F | I7 6700 | I7 3770 | I5 3570 | 2650V234 (Inte",INTEL,I3,0,NVIDIA,RTX,3060,16,512,2,408454
"Компьютер Lenovo M79 (Intel Core i3-2100, RAM 16 ГБ, SSD 240 ГБ, Intel HD Graphics 2000, Windows 10 ",INTEL,I3,2,INTEL,INTEGRATED_INTEL,0,16,240,0,135299
"Игровой компьютер ZenPlay Pro Ryzen 4600G (AMD Ryzen 5 4600G, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon RX V",AMD,RYZEN 5,46,AMD,OTHER_AMD,0,16,512,0,486198
"Игровой компьютер ПК (AMD Ryzen 5 5600, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 4070 (12 ГБ), Win",AMD,RYZEN 5,56,NVIDIA,RTX,4070,32,1024,0,1175280
"МОЩНЫЙ КОМПЬЮТЕР пк системный блок (Intel Core i3-2100, RAM 8 ГБ, SSD 512 ГБ, HDD 1000 ГБ, Intel HD ",INTEL,I3,2,INTEL,INTEGRATED_INTEL,0,8,512,1,194199
"(Intel Core i9-14900KF, RAM 16 ГБ, SSD 1000 ГБ, NVIDIA GeForce RTX 5070 (12 Гб), Windows 11 Pro), бе",INTEL,I9,14,NVIDIA,RTX,5070,16,1000,0,1260799
"Триумф V2 (AMD Ryzen 5 7500F, RAM 32 ГБ, SSD 1000 ГБ, NVIDIA GeForce RTX 4060 Ti (8 Гб), Windows 11 ",AMD,RYZEN 5,75,NVIDIA,RTX,4060,32,1000,104,1519968
"Игровой компьютер (AMD Ryzen 7 7800X3D, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 4080 SUPER (16 Гб",AMD,RYZEN 7,78,NVIDIA,RTX,4080,32,1024,747,1839146
"Игровой компьютер ПК (Intel Core i5-10400F, RAM 16 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 4060 (8 Гб), ",INTEL,I5,10,NVIDIA,RTX,4060,16,1024,1,3768134
"Игровой компьютер ""BAZA V1"" Black | WI-FI | I3 12100F | I7 6700 | I7 3770 | I5 3570 | 2650V61 (Intel",INTEL,I3,12,NVIDIA,RTX,2060,8,128,2,414534
"Игровой компьютер ПК системный блок Роскомп (AMD Ryzen 5 5600, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GeForc",AMD,RYZEN 5,56,NVIDIA,RTX,4060,32,1024,0,4826994
"(Intel Core i7-4790, RAM 16 ГБ, SSD 240 ГБ, Intel HD Graphics 4600, Windows 10 Pro), черный матовый ",INTEL,I7,4,INTEL,INTEGRATED_INTEL,0,16,240,0,127248
"(Intel Core i5-4440, RAM 16 ГБ, SSD 480 ГБ, Intel HD Graphics 4600, Без ОС), черный 5.0 3 отзыва 1 я",INTEL,I5,4,INTEL,INTEGRATED_INTEL,0,16,480,3,147577
"Игровой компьютер Paladin 2113 (Intel Core i5-13400F, RAM 16 ГБ, SSD 1512 ГБ, NVIDIA GeForce RTX 506",INTEL,I5,13,NVIDIA,RTX,5060,16,1512,4,811475
"Альфа D2 (AMD Ryzen 7 7800X3D, RAM 32 ГБ, SSD 1000 ГБ, NVIDIA GeForce RTX 5060 (8 Гб), Windows 11 Pr",AMD,RYZEN 7,78,NVIDIA,RTX,5060,32,1000,104,1238734
"R3 (Intel Core i5-12400, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics 730, Windows 11 Pro), 20210056, ч",INTEL,I5,12,INTEL,INTEGRATED_INTEL,0,16,512,3,611151
"Игровой компьютер ""BAZA V1"" Black | WI-FI | I3 12100F | I7 6700 | I7 3770 | I5 3570 | 2650V55 (Intel",INTEL,I3,12,NVIDIA,RTX,2060,8,512,2,438868
"(Intel Core i7-14700KF, RAM 16 ГБ, SSD 1000 ГБ, NVIDIA GeForce RTX 5070 Ti (16 Гб), Windows 11 Pro),",INTEL,I7,14,NVIDIA,RTX,5070,16,1000,0,1443831
"(AMD Ryzen 9 5900X, RAM 16 ГБ, SSD 500 ГБ, NVIDIA GeForce RTX 5070 Ti (16 Гб), Windows 11 Pro), белы",AMD,RYZEN 9,59,NVIDIA,RTX,5070,16,500,0,1376315
"Игровой компьютер (AMD Ryzen 5 7500F, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 4060 (8 Гб), Windows",AMD,RYZEN 5,75,NVIDIA,RTX,4060,16,512,74,856249
"(Intel Core i7-4790, RAM 8 ГБ, SSD 240 ГБ, Intel HD Graphics 4600, Windows 10 Pro), черный матовый В",INTEL,I7,4,INTEL,INTEGRATED_INTEL,0,8,240,0,117509
"(Intel Core i7-4790, RAM 8 ГБ, SSD 240 ГБ, Intel HD Graphics 4600, Windows 10 Pro), черный матовый В",INTEL,I7,4,INTEL,INTEGRATED_INTEL,0,8,240,0,114064
"(Intel Core i3-4170, RAM 16 ГБ, SSD 256 ГБ, Intel HD Graphics 4400, Без ОС) 1 января",INTEL,I3,4,INTEL,INTEGRATED_INTEL,0,16,256,0,127953
"(AMD Ryzen 5 5500, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 3060 Ti (8 Гб), Windows 11 Pro), черный",AMD,RYZEN 5,55,NVIDIA,RTX,3060,16,512,5,601270
"Игровой компьютер ПК системный блок Роскомп (AMD Ryzen 5 3600, RAM 8 ГБ, SSD 256 ГБ, NVIDIA GeForce ",AMD,RYZEN 5,36,NVIDIA,RTX,2060,8,256,0,3190758
"(Intel Core i5-10400, RAM 8 ГБ, SSD 240 ГБ, Intel UHD Graphics 630, Windows 10 Home), черный матовый",INTEL,I5,10,INTEL,INTEGRATED_INTEL,0,8,240,0,306501
"(Intel Core i5-4440, RAM 8 ГБ, SSD 240 ГБ, Intel HD Graphics 4600, Без ОС), черный 1 января",INTEL,I5,4,INTEL,INTEGRATED_INTEL,0,8,240,0,119074
"Игровой компьютер ПК (AMD Ryzen 5 3600, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 3050 (8 Гб), Windo",AMD,RYZEN 5,36,NVIDIA,RTX,3050,16,512,0,2666688
"Игровой компьютер ПК (AMD Ryzen 5 7500F, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 4060 (8 Гб), Win",AMD,RYZEN 5,75,NVIDIA,RTX,4060,32,1024,1,4632510
"Игровой компьютер ПК (AMD Ryzen 5 2600, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 4060 (8 Гб), Wind",AMD,RYZEN 5,26,NVIDIA,RTX,4060,32,1024,0,3768134
"Игровой компьютер 2924 (Intel Core i7-12700F, RAM 32 ГБ, SSD 1000 ГБ, HDD 2000 ГБ, NVIDIA GeForce RT",INTEL,I7,12,NVIDIA,RTX,5060,32,1000,0,1399532
"Игровой компьютер ПК (Intel Xeon E5-2650, RAM 32 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 4060 (8 Гб), Win",INTEL,XEON,26,NVIDIA,RTX,4060,32,512,0,2752687
"(AMD Ryzen 5 3600, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 3070 для ноутбуков (8 Гб), Windows 11 ",AMD,RYZEN 5,36,NVIDIA,RTX,3070,32,1024,33,587508
"R3 (AMD Ryzen 5 5600, RAM 32 ГБ, SSD 1024 ГБ, AMD Radeon RX 580 (8 Гб), Windows 11 Pro), 202298969, ",AMD,RYZEN 5,56,AMD,RX,580,32,1024,3,947388
"Игровой компьютер ""BAZA V1"" Black | WI-FI | I3 12100F | I7 6700 | I7 3770 | I5 3570 | 2650V217 (Inte",INTEL,I3,0,NVIDIA,GTX,1060,8,128,2,236554
"(Intel Core i5-4460, RAM 16 ГБ, SSD 256 ГБ, Intel HD Graphics 4600, Без ОС), черный 1 января",INTEL,I5,4,INTEL,INTEGRATED_INTEL,0,16,256,0,135833
"Игровой компьютер (Intel Core i7-13700F, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 4080 (16 Гб), Win",INTEL,I7,13,NVIDIA,RTX,4080,16,512,74,1578603
"Игровой компьютер ПК системный блок Роскомп (AMD Ryzen 5 2600, RAM 8 ГБ, SSD 256 ГБ, NVIDIA GeForce ",AMD,RYZEN 5,26,NVIDIA,RTX,3050,8,256,0,3190758
"F3 (AMD Ryzen 7 5700, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon RX 580 (8 Гб), Windows 11 Pro), 20231549, че",AMD,RYZEN 7,57,AMD,RX,580,16,512,2,809316
"Игровой компьютер ПК системный блок Роскомп (AMD Ryzen 5 5600, RAM 8 ГБ, SSD 256 ГБ, NVIDIA GeForce ",AMD,RYZEN 5,56,NVIDIA,RTX,3050,8,256,0,3190758
"(Intel Core i7-4790, RAM 16 ГБ, SSD 128 ГБ, Intel HD Graphics 4600, Windows 10 Pro), черный матовый ",INTEL,I7,4,INTEL,INTEGRATED_INTEL,0,16,128,0,147907
"Игровой компьютер ПК (Intel Core i5-13400F, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 4060 (8 Гб), ",INTEL,I5,13,NVIDIA,RTX,4060,32,1024,0,10685834
"Компьютер для работы и дома ""Hi OFFICE V3"" | WIFI (AMD Ryzen 5 2400GE, RAM 8 ГБ, SSD 256 ГБ, AMD Rad",AMD,RYZEN 5,24,AMD,OTHER_AMD,0,8,256,0,163545
"(Intel Core i7-4790, RAM 16 ГБ, SSD 512 ГБ, Intel HD Graphics 4600, Windows 10 Pro), черный матовый ",INTEL,I7,4,INTEL,INTEGRATED_INTEL,0,16,512,0,161988
"Игровой компьютер ""BAZA V1"" Black | WI-FI | I3 12100F | I7 6700 | I7 3770 | I5 3570 | 2650V115 (Inte",INTEL,I3,0,AMD,RX,5700,8,512,2,294923
"Игровой компьютер ""BAZA V1"" Black | WI-FI | I3 12100F | I7 6700 | I7 3770 | I5 3570 | 2650V229 (Inte",INTEL,I3,0,NVIDIA,RTX,2060,8,128,2,322292
"Игровой компьютер ПК (AMD Ryzen 5 2600, RAM 16 ГБ, SSD 1024 ГБ, AMD Radeon RX 580 (8 Гб), Windows 10",AMD,RYZEN 5,26,AMD,RX,580,16,1024,0,1951555
"(Intel Core i7-4790, RAM 8 ГБ, SSD 512 ГБ, Intel HD Graphics 4600, Windows 10 Home), черный матовый ",INTEL,I7,4,INTEL,INTEGRATED_INTEL,0,8,512,0,154355
"Chili Peppers (Intel Core i5-12400F, RAM 32 ГБ, SSD 960 ГБ, NVIDIA GeForce RTX 3060 Ti (8 Гб), Windo",INTEL,I5,12,NVIDIA,RTX,3060,32,960,233,799141
"Игровой компьютер ПК системный блок Роскомп (AMD Ryzen 5 2600, RAM 8 ГБ, SSD 256 ГБ, NVIDIA GeForce ",AMD,RYZEN 5,26,NVIDIA,RTX,2060,8,256,0,3190758
"Игровой компьютер ""BAZA V1"" Black | WI-FI | I3 12100F | I7 6700 | I7 3770 | I5 3570 | 2650V228 (Inte",INTEL,I3,0,NVIDIA,RTX,2060,16,128,2,333441
"Игровой компьютер ПК (AMD Ryzen 5 5600, RAM 16 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 2060 SUPER (8 Гб)",AMD,RYZEN 5,56,NVIDIA,RTX,2060,16,1024,0,951662
"(Intel Core i7-14700KF, RAM 32 ГБ, SSD 1000 ГБ, NVIDIA GeForce RTX 5070 Ti (16 Гб), Windows 11 Pro),",INTEL,I7,14,NVIDIA,RTX,5070,32,1000,0,1504323
"(Intel Core i7-14700KF, RAM 32 ГБ, SSD 500 ГБ, NVIDIA GeForce RTX 5070 Ti (16 Гб), Windows 11 Pro), ",INTEL,I7,14,NVIDIA,RTX,5070,32,500,0,1477211
"Игровой компьютер (AMD Ryzen 9 7900X, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 4080 (16 Гб), Window",AMD,RYZEN 9,79,NVIDIA,RTX,4080,16,512,74,1646462
"Игровой компьютер (AMD Ryzen 7 7700, RAM 64 ГБ, SSD 2048 ГБ, NVIDIA GeForce RTX 4070 Ti (12 ГБ), Win",AMD,RYZEN 7,77,NVIDIA,RTX,4070,64,2048,74,1841884
"(Intel Core i5-10400F, RAM 16 ГБ, SSD 480 ГБ, NVIDIA GeForce RTX 3060 (12 Гб), ), черный 25 декабря",INTEL,I5,10,NVIDIA,RTX,3060,16,480,0,386015
"Игровой компьютер ""BAZA V1"" Black | WI-FI | I3 12100F | I7 6700 | I7 3770 | I5 3570 | 2650V348 (Inte",INTEL,XEON,26,AMD,RX,580,16,128,2,261467
"(AMD Ryzen 5 2600, RAM 32 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 3070 для ноутбуков (8 Гб), Windows 11 P",AMD,RYZEN 5,26,NVIDIA,RTX,3070,32,512,33,538701
"(Intel Core i3-8100, RAM 8 ГБ, SSD 120 ГБ, Intel UHD Graphics 630, Windows 10 Home), черный матовый ",INTEL,I3,8,INTEL,INTEGRATED_INTEL,0,8,120,0,151047
"(Intel Core i5-13400F, RAM 16 ГБ, SSD 256 ГБ, NVIDIA GeForce RTX 2060 SUPER (8 Гб), Windows 11 Pro),",INTEL,I5,13,NVIDIA,RTX,2060,16,256,5,598111
"Игровой компьютер ""BAZA V1"" Black | WI-FI | I3 12100F | I7 6700 | I7 3770 | I5 3570 | 2650V201 (Inte",INTEL,I3,0,AMD,RX,5700,16,256,2,317221
"(Intel Core i5-13400F, RAM 32 ГБ, SSD 256 ГБ, NVIDIA GeForce RTX 4070 SUPER (12 Гб), Windows 11 Pro)",INTEL,I5,13,NVIDIA,RTX,4070,32,256,5,1063996
"Игровой компьютер (AMD Ryzen 7 7700, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 4080 (16 Гб), Windows",AMD,RYZEN 7,77,NVIDIA,RTX,4080,16,512,74,1524227
"D6 (AMD Ryzen 5 8400F, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon RX 580 (8 Гб), Windows 11 Pro), 20234171, б",AMD,RYZEN 5,84,AMD,RX,580,16,512,0,919032
"(Intel Core i3-2120, RAM 8 ГБ, SSD 256 ГБ, Intel HD Graphics, Windows 10 Pro), M-WORKST-32, черный 4",INTEL,I3,2,INTEL,INTEGRATED_INTEL,0,8,256,1,55019
"Игровой компьютер ПК (Intel Core i5-10400F, RAM 32 ГБ, SSD 512 ГБ, AMD Radeon RX 580 (8 Гб), Windows",INTEL,I5,10,AMD,RX,580,32,512,0,2493596
"Z4 (Intel Core i5-12400, RAM 32 ГБ, SSD 2048 ГБ, Intel UHD Graphics 730, Windows 11 Pro), 20243330, ",INTEL,I5,12,INTEL,INTEGRATED_INTEL,0,32,2048,0,900227
"Офисный компьютер ITP Premium 1002 (AMD Ryzen 5 5600G, RAM 8 ГБ, SSD 512 ГБ, AMD Radeon RX Vega 7, W",AMD,RYZEN 5,56,AMD,OTHER_AMD,0,8,512,2,430784
"Игровой компьютер ITP Premium 2344 (Intel Core i7-14700F, RAM 32 ГБ, SSD 1000 ГБ, NVIDIA GeForce RTX",INTEL,I7,14,NVIDIA,RTX,5060,32,1000,3,1250696
"Office (Intel Core i3-2100, RAM 4 ГБ, SSD 240 ГБ, Intel HD Graphics 2000, Windows 10 Pro), черный 4.",INTEL,I3,2,INTEL,INTEGRATED_INTEL,0,4,240,105,85741
"Игровой компьютер ИграйМного Intel i-12100F RX5700XT 32Gb 1Тб SSD (Intel Core i3-12100F, RAM 16 ГБ, ",INTEL,I3,12,AMD,RX,5700,16,1000,0,689477
"(AMD Ryzen 5 8400F, RAM 16 ГБ, SSD 256 ГБ, NVIDIA GeForce GTX 1060 (6 Гб), Windows 11 Pro), черный 4",AMD,RYZEN 5,84,NVIDIA,GTX,1060,16,256,5,545532
"Игровой компьютер ПК (Intel Xeon E5-2650, RAM 32 ГБ, SSD 512 ГБ, AMD Radeon RX 580 (8 Гб), Windows 1",INTEL,XEON,26,AMD,RX,580,32,512,0,2610407
"Игровой компьютер ПК (AMD Ryzen 5 5600, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 3060 (12 Гб), Win",AMD,RYZEN 5,56,NVIDIA,RTX,3060,32,1024,0,1038452
"(Intel Core i5-3330, RAM 8 ГБ, SSD 512 ГБ, Intel HD Graphics 2500, Windows 10 Home), черный матовый ",INTEL,I5,3,INTEL,INTEGRATED_INTEL,0,8,512,0,130596
"Игровой компьютер ПК (Intel Core i5-10400F, RAM 16 ГБ, SSD 1024 ГБ, AMD Radeon RX 580 (8 Гб), Window",INTEL,I5,10,AMD,RX,580,16,1024,0,2618067
"Игровой компьютер (AMD Ryzen 5 7500F, RAM 64 ГБ, SSD 2048 ГБ, NVIDIA GeForce RTX 4070 Ti SUPER (16 Г",AMD,RYZEN 5,75,NVIDIA,RTX,4070,64,2048,74,1957836
"Игровой компьютер ITP Premium 2369 (Intel Core i5-12400F, RAM 32 ГБ, SSD 2000 ГБ, NVIDIA GeForce RTX",INTEL,I5,12,NVIDIA,RTX,5060,32,2000,0,1150097
"Игровой компьютер (Intel Core i7-13700F, RAM 64 ГБ, SSD 2048 ГБ, NVIDIA GeForce RTX 4080 SUPER (16 Г",INTEL,I7,13,NVIDIA,RTX,4080,64,2048,74,2179793
"(AMD Ryzen 5 5500, RAM 16 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 2060 SUPER (8 Гб), Windows 11 Pro), че",AMD,RYZEN 5,55,NVIDIA,RTX,2060,16,1024,5,608634
"OneOffice (Intel Core i3-3220, RAM 8 ГБ, SSD 100 ГБ, HDD 512 ГБ, Intel HD Graphics 2500, Windows 10 ",INTEL,I3,3,INTEL,INTEGRATED_INTEL,0,8,100,3,126461
"F4 (Intel Core i9-12900, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics 770, Windows 11 Pro), 20230947, ч",INTEL,I9,12,INTEL,INTEGRATED_INTEL,0,16,512,8,810604
"Игровой компьютер ПК (Intel Xeon E5-2650, RAM 32 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 4060 (8 Гб), Win",INTEL,XEON,26,NVIDIA,RTX,4060,32,512,0,3368362
"Игровой компьютер ""BAZA V1"" Black | WI-FI | I3 12100F | I7 6700 | I7 3770 | I5 3570 | 2650V19 (Intel",INTEL,I3,12,AMD,RX,5600,8,512,2,378043
"Игровой компьютер ПК (AMD Ryzen 5 3600, RAM 32 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 3050 (8 Гб), Windo",AMD,RYZEN 5,36,NVIDIA,RTX,3050,32,512,0,1745213
"Игровой компьютер ПК системный блок Роскомп (Intel Xeon E5-2650, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeFor",INTEL,XEON,26,NVIDIA,RTX,4060,16,512,0,3190758
"Игровой компьютер ПК системный блок Роскомп (Intel Xeon E5-2650, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon R",INTEL,XEON,26,AMD,RX,580,16,512,0,3190758
"Игровой компьютер ""BAZA V1"" Black | WI-FI | I3 12100F | I7 6700 | I7 3770 | I5 3570 | 2650V34 (Intel",INTEL,I3,12,AMD,RX,5700,8,256,2,398315
"Игровой компьютер ""BAZA V1"" Black | WI-FI | I3 12100F | I7 6700 | I7 3770 | I5 3570 | 2650V193 (Inte",INTEL,I3,0,AMD,RX,5600,8,128,2,261467
"Игровой компьютер ПК (Intel Xeon E5-2650, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 3050 (8 Гб), Wi",INTEL,XEON,26,NVIDIA,RTX,3050,32,1024,0,2042997
"Игровой компьютер ПК (Intel Core i5-10400F, RAM 32 ГБ, SSD 1024 ГБ, AMD Radeon RX 580 (8 Гб), Window",INTEL,I5,10,AMD,RX,580,32,1024,0,2210865
"Игровой компьютер ""BAZA V1"" Black | WI-FI | I3 12100F | I7 6700 | I7 3770 | I5 3570 | 2650V79 (Intel",INTEL,I3,12,NVIDIA,RTX,5060,8,512,2,571116
"Mini (Intel Core i5-12400F, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 5060 (8 Гб), Windows 11 Pro), ",INTEL,I5,12,NVIDIA,RTX,5060,16,512,1,985042
"Игровой компьютер ""BAZA V1"" Black | WI-FI | I3 12100F | I7 6700 | I7 3770 | I5 3570 | 2650V13 (Intel",INTEL,I3,12,AMD,RX,580,8,128,2,323303
"Black (Intel Core i7-14700KF, RAM 64 ГБ, SSD 2048 ГБ, NVIDIA GeForce RTX 5060 Ti (16 Гб), Windows 11",INTEL,I7,14,NVIDIA,RTX,5060,64,2048,1,1972529
"Storm (Intel Core i9-14900KF, RAM 64 ГБ, SSD 1920 ГБ, HDD 1920 ГБ, NVIDIA GeForce RTX 5070 (12 Гб), ",INTEL,I9,14,NVIDIA,RTX,5070,64,1920,5,1928141
"Игровой компьютер ITP Premium 807 (Intel Core i5-12400F, RAM 32 ГБ, SSD 2000 ГБ, NVIDIA GeForce RTX ",INTEL,I5,12,NVIDIA,RTX,4060,32,2000,39,1029136
"(AMD Ryzen 3 3200G, RAM 8 ГБ, SSD 240 ГБ, AMD Radeon Vega 8, Windows 10 Pro) 1 января",AMD,RYZEN 3,32,AMD,OTHER_AMD,0,8,240,0,180917
"R3 (AMD Ryzen 7 5700G, RAM 32 ГБ, SSD 1024 ГБ, AMD Radeon RX Vega 8, Windows 11 Pro), 20210014, черн",AMD,RYZEN 7,57,AMD,OTHER_AMD,0,32,1024,3,781085
"Игровой компьютер ПК системный блок Роскомп (AMD Ryzen 5 5600, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GeForc",AMD,RYZEN 5,56,NVIDIA,RTX,4060,32,1024,0,1277928
"F3 (AMD Ryzen 5 8400F, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce GT 1030 (2 Гб), Windows 11 Pro), 202123",AMD,RYZEN 5,84,NVIDIA,OTHER_NVIDIA,0,16,512,2,834415
"Игровой компьютер ForceGames I7-8700 (Intel Core i7-8700, RAM 16 ГБ, SSD 1000 ГБ, AMD Radeon RX 5700",INTEL,I7,8,AMD,RX,5700,16,1000,0,669137
"Игровой компьютер ПК (Intel Core i5-12400F, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 5060 Ti (8 Гб)",INTEL,I5,12,NVIDIA,RTX,5060,16,512,0,1825957
"S5 (AMD Ryzen 3 3200G, RAM 8 ГБ, SSD 256 ГБ, AMD Radeon RX Vega 8, Windows 11 Pro), 20225527, белый ",AMD,RYZEN 3,32,AMD,OTHER_AMD,0,8,256,1,378869
"Игровой компьютер ""BAZA V1"" Black | WI-FI | I3 12100F | I7 6700 | I7 3770 | I5 3570 | 2650V378 (Inte",INTEL,XEON,26,NVIDIA,GTX,1060,16,512,2,290866
"Chili Peppers (Intel Core i5-12400F, RAM 32 ГБ, SSD 960 ГБ, NVIDIA GeForce RTX 3060 Ti (8 Гб), Windo",INTEL,I5,12,NVIDIA,RTX,3060,32,960,233,805340
"S5 (AMD Ryzen 7 5700, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce GT 1030 (2 Гб), Windows 11 Pro), 2022562",AMD,RYZEN 7,57,NVIDIA,OTHER_NVIDIA,0,16,512,1,734799
"Mini (Intel Core i9-14900KF, RAM 32 ГБ, SSD 1024 ГБ, AMD Radeon RX 580 (8 Гб), Windows 11 Pro), 2022",INTEL,I9,14,AMD,RX,580,32,1024,6,1282680
"Игровой компьютер ПК системный блок Роскомп (Intel Core i5-14400F, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA Ge",INTEL,I5,14,NVIDIA,RTX,5060,32,1024,0,3210804
"Игровой компьютер ПК системный блок Роскомп (AMD Ryzen 5 5600, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GeForc",AMD,RYZEN 5,56,NVIDIA,RTX,3070,32,1024,0,3190758
"Mini (AMD Ryzen 7 8700F, RAM 32 ГБ, SSD 1024 ГБ, AMD Radeon RX 580 (8 Гб), Windows 11 Pro), 20236654",AMD,RYZEN 7,87,AMD,RX,580,32,1024,2,1261153
"DK3 (AMD Ryzen 5 8400F, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce GT 1030 (2 Гб), Windows 11 Pro), 20213",AMD,RYZEN 5,84,NVIDIA,OTHER_NVIDIA,0,16,512,2,836165
